	params	dataselector__P1	dataselector__P2	dataselector__R0	dataselector__R1	dataselector__R2	dataselector__SA	dataselector__SO	svc__C	iteration0_mcc	iteration0_precision_recall_auc	iteration0_roc_auc	iteration1_mcc	iteration1_precision_recall_auc	iteration1_roc_auc	iteration2_mcc	iteration2_precision_recall_auc	iteration2_roc_auc	iteration3_mcc	iteration3_precision_recall_auc	iteration3_roc_auc	iteration4_mcc	iteration4_precision_recall_auc	iteration4_roc_auc	iteration5_mcc	iteration5_precision_recall_auc	iteration5_roc_auc	iteration6_mcc	iteration6_precision_recall_auc	iteration6_roc_auc	iteration7_mcc	iteration7_precision_recall_auc	iteration7_roc_auc	iteration8_mcc	iteration8_precision_recall_auc	iteration8_roc_auc	iteration9_mcc	iteration9_precision_recall_auc	iteration9_roc_auc	mean_mcc	std_mcc	mean_precision_recall_auc	std_precision_recall_auc	mean_roc_auc	std_roc_auc
0	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 0.0001}	2.0	2.0	X	X	X	0.25	-2.0	0.0001	0.0	0.43795143184157537	0.4292929292929293	0.0	0.4090735602109212	0.3611111111111111	0.0	0.38485770972276023	0.4242424242424242	0.0	0.37055301127919826	0.3560606060606061	0.0	0.4453264828810807	0.4292929292929293	0.0	0.3857404761474915	0.3181818181818182	0.0	0.4519652256269223	0.452020202020202	0.0	0.4567497351251563	0.40909090909090906	0.0	0.45685427514417887	0.41919191919191917	0.0	0.4961487548995936	0.5631313131313131	0.0	0.0	0.42952206628788775	0.04022059125378905	0.41616161616161607	0.06633082089384393
1	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 0.001}	2.0	2.0	X	X	X	0.25	-2.0	0.001	0.0	0.4041693598792313	0.38131313131313127	0.0	0.4014966507351765	0.3434343434343434	0.0	0.3609879784435643	0.3863636363636363	0.0	0.3288418890235508	0.2954545454545454	0.0	0.40529182458804525	0.3787878787878788	0.0	0.3855919848119085	0.3106060606060606	0.0	0.3433545128558433	0.35227272727272724	0.0	0.4440498502811766	0.4318181818181818	0.0	0.4169206995805902	0.3964646464646464	0.0	0.3793211282502114	0.4217171717171717	0.0	0.0	0.3870025878449298	0.03498306181482539	0.3698232323232322	0.04443954193193672
2	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 0.01}	2.0	2.0	X	X	X	0.25	-2.0	0.01	0.0	0.4678640287409438	0.4444444444444444	0.0	0.3718798912244109	0.27020202020202017	0.0	0.4133834529849216	0.3585858585858586	0.0	0.383694772666502	0.2878787878787879	0.0	0.4008060981392412	0.35353535353535354	0.0	0.36561490774062455	0.3434343434343434	0.0	0.3827417007707309	0.3181818181818181	0.0	0.39190567196708126	0.3232323232323232	0.0	0.42349717098699324	0.35858585858585856	0.0	0.5171810017758653	0.5707070707070707	0.0	0.0	0.41185686969973145	0.04745201810485321	0.3628787878787879	0.08700666683863272
3	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 0.1}	2.0	2.0	X	X	X	0.25	-2.0	0.1	0.0	0.4643435014274411	0.43434343434343436	0.0	0.3711175687515621	0.2676767676767676	0.0	0.41559026628113116	0.3434343434343434	0.0	0.3934743259073431	0.2929292929292929	0.0	0.4137876664482114	0.3712121212121212	0.0	0.41136601630348063	0.35101010101010105	0.0	0.3397408153807326	0.31060606060606055	0.0	0.3893888979466841	0.3181818181818182	0.0	0.44094817905820594	0.3686868686868687	0.0	0.5263889354847082	0.5732323232323232	0.0	0.0	0.41661461729895005	0.05186888815673387	0.3631313131313131	0.08734599898343626
4	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 1.0}	2.0	2.0	X	X	X	0.25	-2.0	1.0	0.17702833484793146	0.4692683248967262	0.44696969696969696	0.0	0.37040299723618747	0.26515151515151514	0.17702833484793146	0.378142275395942	0.3636363636363636	0.17702833484793146	0.4153494753570103	0.2904040404040404	0.17702833484793146	0.4043013862141116	0.36363636363636365	0.0	0.40060319952137347	0.3409090909090909	0.02305714879553582	0.3918916288948665	0.3207070707070707	0.17702833484793146	0.39509596647267964	0.3333333333333333	0.17702833484793146	0.41364778306413097	0.35858585858585856	0.25362863675089403	0.5375907911065765	0.5959595959595959	0.13388557946340185	0.09045552722033295	0.4176293828159604	0.05000627440656863	0.3679292929292929	0.0937489017496238
5	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 10.0}	2.0	2.0	X	X	X	0.25	-2.0	10.0	0.02305714879553582	0.48739978951269913	0.48232323232323226	0.17702833484793146	0.4037719068857816	0.36616161616161613	0.02305714879553582	0.4247521906630398	0.38636363636363635	0.12401215819029754	0.3992836288686292	0.31565656565656564	0.17702833484793146	0.40799581928713313	0.38636363636363635	0.12401215819029754	0.49063514347560805	0.46969696969696967	-0.15209125683114622	0.39788787075739496	0.3383838383838384	-0.06677577748708328	0.42065398421664657	0.3674242424242424	0.02305714879553582	0.42073965202231944	0.404040404040404	0.17588161767036212	0.5835684110152464	0.643939393939394	0.0628267015815198	0.11258781449237451	0.4436688396704498	0.05965983595774627	0.4160353535353535	0.09549560352498189
6	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 100.0}	2.0	2.0	X	X	X	0.25	-2.0	100.0	0.02305714879553582	0.48739978951269913	0.48232323232323226	0.17702833484793146	0.4037719068857816	0.36616161616161613	0.02305714879553582	0.4247521906630398	0.38636363636363635	0.12401215819029754	0.3992836288686292	0.31565656565656564	0.17702833484793146	0.40799581928713313	0.38636363636363635	0.12401215819029754	0.49063514347560805	0.46969696969696967	-0.15209125683114622	0.39788787075739496	0.3383838383838384	-0.06677577748708328	0.42065398421664657	0.3674242424242424	0.02305714879553582	0.42073965202231944	0.404040404040404	0.17588161767036212	0.5835684110152464	0.643939393939394	0.0628267015815198	0.11258781449237451	0.4436688396704498	0.05965983595774627	0.4160353535353535	0.09549560352498189
7	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 1000.0}	2.0	2.0	X	X	X	0.25	-2.0	1000.0	0.02305714879553582	0.48739978951269913	0.48232323232323226	0.17702833484793146	0.4037719068857816	0.36616161616161613	0.02305714879553582	0.4247521906630398	0.38636363636363635	0.12401215819029754	0.3992836288686292	0.31565656565656564	0.17702833484793146	0.40799581928713313	0.38636363636363635	0.12401215819029754	0.49063514347560805	0.46969696969696967	-0.15209125683114622	0.39788787075739496	0.3383838383838384	-0.06677577748708328	0.42065398421664657	0.3674242424242424	0.02305714879553582	0.42073965202231944	0.404040404040404	0.17588161767036212	0.5835684110152464	0.643939393939394	0.0628267015815198	0.11258781449237451	0.4436688396704498	0.05965983595774627	0.4160353535353535	0.09549560352498189
8	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -2.0, 'svc__C': 10000.0}	2.0	2.0	X	X	X	0.25	-2.0	10000.0	0.02305714879553582	0.48739978951269913	0.48232323232323226	0.17702833484793146	0.4037719068857816	0.36616161616161613	0.02305714879553582	0.4247521906630398	0.38636363636363635	0.12401215819029754	0.3992836288686292	0.31565656565656564	0.17702833484793146	0.40799581928713313	0.38636363636363635	0.12401215819029754	0.49063514347560805	0.46969696969696967	-0.15209125683114622	0.39788787075739496	0.3383838383838384	-0.06677577748708328	0.42065398421664657	0.3674242424242424	0.02305714879553582	0.42073965202231944	0.404040404040404	0.17588161767036212	0.5835684110152464	0.643939393939394	0.0628267015815198	0.11258781449237451	0.4436688396704498	0.05965983595774627	0.4160353535353535	0.09549560352498189
9	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -1.0, 'svc__C': 0.0001}	2.0	2.0	X	X	X	0.25	-1.0	0.0001	0.0	0.5578122988325388	0.6035353535353536	0.0	0.7164415669735476	0.7095959595959596	0.0	0.6237108488320441	0.6464646464646465	0.0	0.4964098960615776	0.5429292929292929	0.0	0.5408774383316595	0.5656565656565657	0.0	0.5745397496303752	0.5606060606060606	0.0	0.554720472946753	0.5934343434343434	0.0	0.5707119449175085	0.6085858585858586	0.0	0.5512150592486746	0.5757575757575758	0.0	0.5172067198600803	0.595959595959596	0.0	0.0	0.5703645995634761	0.06158590216857633	0.6002525252525254	0.04817948286956873
10	{'dataselector__P1': 2.0, 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 'X', 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': -1.0, 'svc__C': 0.001}	2.0	2.0	X	X	X	0.25	-1.0	0.001	0.0	0.6252567789312857	0.5959595959595959	0.0	0.6563793521736493	0.702020202020202	0.0	0.6670216720117353	0.7171717171717172	0.0	0.6044394439582027	0.6237373737373737	0.0	0.6213375303443975	0.6717171717171717	0.0	0.563075897713521	0.5542929292929293	0.0	0.5584586814644081	0.5580808080808081	0.0	0.6109043862024276	0.6287878787878789	0.0	0.6277579496437858	0.6325757575757576	0.0	0.6051798811562475	0.6439393939393939	0.0	0.0	0.6139811573599661	0.03469553774763323	0.6328282828282827	0.054518558651387265
