	params	dataselector__P1	dataselector__P2	dataselector__R0	dataselector__R1	dataselector__R2	dataselector__SA	dataselector__SO	svc__C	iteration0_mcc	iteration0_precision_recall_auc	iteration0_roc_auc	iteration1_mcc	iteration1_precision_recall_auc	iteration1_roc_auc	iteration2_mcc	iteration2_precision_recall_auc	iteration2_roc_auc	iteration3_mcc	iteration3_precision_recall_auc	iteration3_roc_auc	iteration4_mcc	iteration4_precision_recall_auc	iteration4_roc_auc	iteration5_mcc	iteration5_precision_recall_auc	iteration5_roc_auc	iteration6_mcc	iteration6_precision_recall_auc	iteration6_roc_auc	iteration7_mcc	iteration7_precision_recall_auc	iteration7_roc_auc	iteration8_mcc	iteration8_precision_recall_auc	iteration8_roc_auc	iteration9_mcc	iteration9_precision_recall_auc	iteration9_roc_auc	mean_mcc	std_mcc	mean_precision_recall_auc	std_precision_recall_auc	mean_roc_auc	std_roc_auc
0	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.0001}	2.0	X	1e-06	X	1e-06	X	X	0.0001	0.0	0.33988026859465104	0.3257575757575758	0.0	0.352271747170088	0.3484848484848485	0.0	0.3365811054926043	0.31313131313131315	0.0	0.3268663980690867	0.2828282828282828	0.0	0.3368747903257628	0.31565656565656564	0.0	0.3458338773131005	0.3434343434343434	0.0	0.3468344057216468	0.3434343434343435	0.0	0.3387897096339708	0.3106060606060606	0.0	0.3336574031689154	0.30808080808080807	0.0	0.3336165424293316	0.30303030303030304	0.0	0.0	0.33912062479191574	0.007453630550507242	0.3194444444444445	0.020832270489502674
1	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.001}	2.0	X	1e-06	X	1e-06	X	X	0.001	0.5956833971812706	0.9477560367821507	0.9469696969696969	0.5956833971812706	0.9481595168876432	0.9469696969696969	0.5956833971812706	0.9420421087913349	0.9393939393939393	0.5956833971812706	0.930268087032793	0.9166666666666666	0.5956833971812706	0.9496512832426146	0.9494949494949494	0.5956833971812706	0.9386849128063082	0.9343434343434344	0.5956833971812706	0.9455077172569433	0.9469696969696969	0.5956833971812706	0.9368618467224858	0.9267676767676768	0.5956833971812706	0.9517316103229416	0.952020202020202	0.5956833971812706	0.9496512832426146	0.9494949494949494	0.5956833971812705	1.1702778228589004e-16	0.944031440308783	0.006903515030767216	0.9409090909090908	0.01161494162334027
2	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.01}	2.0	X	1e-06	X	1e-06	X	X	0.01	0.8112457445926347	0.9318592202364133	0.9141414141414141	0.8112457445926347	0.9416814961061608	0.9267676767676769	0.8112457445926347	0.9319594065118363	0.9166666666666667	0.6975184488828855	0.9272366109608674	0.9116161616161617	0.6975184488828855	0.9328288060267467	0.9166666666666666	0.7525489793561388	0.9205182613684246	0.898989898989899	0.6975184488828855	0.9354742074040321	0.9217171717171717	0.8112457445926347	0.9387634931561886	0.9217171717171716	0.8112457445926347	0.9291413740484948	0.9065656565656566	0.6975184488828855	0.9287926523014243	0.9090909090909091	0.7598851497850854	0.05657030475158684	0.9318255528120589	0.006008599488650018	0.9143939393939393	0.008200053116469742
3	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.1}	2.0	X	1e-06	X	1e-06	X	X	0.1	0.8112457445926347	0.9360868673149936	0.9141414141414141	0.8112457445926347	0.9360868673149936	0.9141414141414141	0.8112457445926347	0.9258284184346275	0.898989898989899	0.8112457445926347	0.9126863876863878	0.8838383838383838	0.8112457445926347	0.9117223257574134	0.8661616161616161	0.8112457445926347	0.9156564052848883	0.8787878787878788	0.6975184488828855	0.9137744909029739	0.8787878787878788	0.8112457445926347	0.9285075277532174	0.898989898989899	0.8112457445926347	0.9122574636119527	0.8661616161616161	0.8112457445926347	0.9138770180436846	0.8686868686868686	0.7998730150216595	0.03596372865743029	0.9206483772105134	0.00998214813295471	0.8868686868686868	0.01858726145098389
4	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 1.0}	2.0	X	1e-06	X	1e-06	X	X	1.0	0.7525489793561388	0.917588433524966	0.9065656565656566	0.7058891543857989	0.9124988266476158	0.9015151515151515	0.6975184488828855	0.9214580186319317	0.9191919191919191	0.5949422064001082	0.9191431093061528	0.9141414141414141	0.4923659639173309	0.9031026224243375	0.9015151515151515	0.7058891543857989	0.895758647205424	0.8863636363636364	0.7058891543857989	0.9233488321813916	0.9065656565656566	0.7525489793561388	0.9236435409332417	0.898989898989899	0.7058891543857989	0.8834154855367335	0.8434343434343434	0.5449492609130661	0.8961893812792506	0.8787878787878788	0.6658430456368863	0.08956094537615315	0.9096146897671046	0.014100526122249804	0.8957070707070706	0.021887140577279984
5	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 10.0}	2.0	X	1e-06	X	1e-06	X	X	10.0	0.5438483330175762	0.8822491974204107	0.8611111111111112	0.494949494949495	0.8892174066246024	0.8636363636363636	0.5438483330175762	0.8850066573974383	0.8914141414141413	0.3939393939393939	0.864879622420647	0.8762626262626263	0.45786489521674534	0.849640071953949	0.8257575757575757	0.447801930486707	0.8637960831930893	0.8585858585858586	0.5438483330175762	0.8495419940234183	0.8257575757575757	0.6490612250874742	0.899785371455768	0.8939393939393939	0.44219443899559935	0.8374605658383529	0.8080808080808081	0.33734954246999327	0.8174318465070922	0.7828282828282829	0.48547059201981374	0.08909873442190416	0.8639008816834769	0.025776208447857718	0.8487373737373737	0.036738350251034106
6	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 100.0}	2.0	X	1e-06	X	1e-06	X	X	100.0	0.4923659639173309	0.8819474490407471	0.861111111111111	0.494949494949495	0.8850694924525335	0.856060606060606	0.5438483330175762	0.8834002599165026	0.8939393939393939	0.3939393939393939	0.8663175210854256	0.8787878787878788	0.45786489521674534	0.849640071953949	0.8257575757575757	0.40201512610368484	0.8666399985370048	0.8611111111111112	0.5438483330175762	0.8544220190268523	0.8333333333333334	0.6490612250874742	0.8972961691471641	0.8914141414141414	0.44219443899559935	0.8426458844819096	0.8156565656565657	0.33734954246999327	0.816032893205965	0.7803030303030303	0.47574367467148687	0.08986817710676684	0.8643411758848053	0.024305926865581827	0.8497474747474747	0.03599407702563181
7	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 1000.0}	2.0	X	1e-06	X	1e-06	X	X	1000.0	0.4923659639173309	0.8819474490407471	0.861111111111111	0.494949494949495	0.8850694924525335	0.856060606060606	0.5438483330175762	0.8834002599165026	0.8939393939393939	0.3939393939393939	0.8663175210854256	0.8787878787878788	0.45786489521674534	0.849640071953949	0.8257575757575757	0.40201512610368484	0.8666399985370048	0.8611111111111112	0.5438483330175762	0.8544220190268523	0.8333333333333334	0.6490612250874742	0.8972961691471641	0.8914141414141414	0.44219443899559935	0.8426458844819096	0.8156565656565657	0.33734954246999327	0.816032893205965	0.7803030303030303	0.47574367467148687	0.08986817710676684	0.8643411758848053	0.024305926865581827	0.8497474747474747	0.03599407702563181
8	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 10000.0}	2.0	X	1e-06	X	1e-06	X	X	10000.0	0.4923659639173309	0.8819474490407471	0.861111111111111	0.494949494949495	0.8850694924525335	0.856060606060606	0.5438483330175762	0.8834002599165026	0.8939393939393939	0.3939393939393939	0.8663175210854256	0.8787878787878788	0.45786489521674534	0.849640071953949	0.8257575757575757	0.40201512610368484	0.8666399985370048	0.8611111111111112	0.5438483330175762	0.8544220190268523	0.8333333333333334	0.6490612250874742	0.8972961691471641	0.8914141414141414	0.44219443899559935	0.8426458844819096	0.8156565656565657	0.33734954246999327	0.816032893205965	0.7803030303030303	0.47574367467148687	0.08986817710676684	0.8643411758848053	0.024305926865581827	0.8497474747474747	0.03599407702563181
9	{'dataselector__P1': 2.0, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 1e-05, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.0001}	2.0	X	1e-06	X	1e-05	X	X	0.0001	0.0	0.32199412834034613	0.26515151515151514	0.0	0.3338875900631048	0.31565656565656564	0.0	0.31111717691597185	0.22474747474747475	0.0	0.3149747953324138	0.23232323232323232	0.0	0.3255366657472626	0.2676767676767677	0.0	0.338841910131804	0.31565656565656564	0.0	0.3332775761172734	0.29545454545454547	0.0	0.33760993091137037	0.303030303030303	0.0	0.33231123143372765	0.30050505050505055	0.0	0.33510942584110004	0.3181818181818182	0.0	0.0	0.3284660430834374	0.009639024769211874	0.2838383838383839	0.03454666874560337
