,PF3D7_0401000.iso1.exon1.amp1_2432,PF3D7_1321800.1o4_2971,PF3D7_1103100.e2s1_4427,PF3D7_1002100.2o2_2704,PF3D7_1000200.iso1.exon1.amp1_1575,PFC0210c_2763,PF3D7_1300400.iso1.exon2.amp1_1295,PF3D7_0705500.iso1.exon2.amp2_3383,PF3D7_0831500.iso1.exon2.amp1_2951,PF3D7_0909700.iso1.exon1.amp1_1703,PFE1590w_2119,PF3D7_1410400.e1s1_2878,PF3D7_0530100.2o2_4906,PF3D7_0308700.iso1.exon1.amp1_2745,PF3D7_0808200.e1s1_5118,PF3D7_0937400.iso1.exon2.amp1_1296,PF3D7_1233200.iso2.exon1.amp2_seg2_2883,PF3D7_1239800.s5_2132,PF3D7_0410800.iso1.exon1.amp2_1340,PF3D7_0200600.iso1.exon1.amp1_2442,PF3D7_1319600.iso1.exon1.amp2_1912,PF3D7_1128700.1o1_2040,PF3D7_0424800.2o2_2002,PF3D7_0402400.2o2_48,PF3D7_0111500.e4s1_4450,PF3D7_0419500.1o1_747,PF3D7_1426800.iso1.exon1.amp1_4156,PF3D7_0219700.2o2_1682,PF3D7_1329500.iso1.exon3.amp1_730,PF3D7_0507700.e1s1_900,PF3D7_0905300.s5_4068,PF3D7_1240400.iso1.exon2.amp1_1013,PF3D7_1038400.e3s1_3151,PF3D7_1358400.iso1.exon3.amp1_1213,PF3D7_1470700.iso1.exon1.amp1_164,PF3D7_0400800.iso1.exon1.amp1_3008,PF3D7_1445700.e1s1_4104,PF3D7_0806500.e1s1_921,PF3D7_1400400.iso1.exon1.amp1_1285,PF3D7_1316700.3o3_1728,PF3D7_1233200.iso2.exon1.amp3_seg1_1729,PF3D7_1233300.s1_3116,PFL0065w_4711,PF3D7_0833300.iso1.exon1.amp1_1870,PF3D7_1011700 (renamed)_2019,PFL2430c_484,PF3D7_1441700.iso1.exon1.amp1_3909,PF3D7_1369200.iso1.exon1.amp2_1687,PF3D7_0218400.iso1.exon1.amp1_2476,PF3D7_0918400.2o5_796,PF3D7_1417300.iso1.exon1.amp2_808,PF3D7_1331000.1o1_757,PF3D7_1041000.iso1.exon2.amp1_1280,PF3D7_0222100.iso1.exon1.amp1_3007,PF3D7_1310800.iso1.exon3.amp1_seg2_288,PF11_0139_817,PF3D7_1041100.iso1.exon2.amp1_3013,PF3D7_0404800.1o2_1730,PFC10_API0059.iso1.exon1.amp1_short_1180,PF3D7_1235200.iso1.exon2.amp2_2539,PF3D7_1417300.iso1.exon1.amp1_519,PF3D7_0806000.iso1.exon1.amp2_515,PF3D7_0515500.2o4_2095,PF3D7_0711200.iso1.exon1.amp1_2331,PF3D7_1319900.s2_3115,PF3D7_1330500.1o1_3369,PF3D7_0728700.iso1.exon3.amp1_1258,PF3D7_0400400.iso1.exon1.amp1_1294,PF3D7_0423500.1o2_1375,PF3D7_0405700.iso1.exon1.amp1_1975,PF3D7_0602100.iso1.exon1.amp1_1671,PF3D7_0625000.iso2.exon1.amp1_1527,PF3D7_1371900.2o2_1654,PF3D7_0200200.iso1.exon1.amp1_1284,PF3D7_1448700.1o1_384,PF3D7_0419700.1o1_3942,PF3D7_1223800.iso1.exon1.amp1_short_2872,PF3D7_0514500.iso1.exon6.amp1_1487,PF3D7_1007700.e1s1_2226,PF3D7_0706100.4o8_1784,PF3D7_1209500.1.2o3_1745,PF3D7_1427700.iso1.exon1.amp1_1501,PF3D7_0513100.2o3_3295,PF3D7_1313500.1o2_802,PF3D7_1335300.e1s2_2525,PF3D7_0300400.iso1.exon1.amp1_401,PF3D7_0211100.iso1.exon1.amp2_1349,PF3D7_0319100.1o1_3271,PF3D7_1319600.iso1.exon1.amp1_1416,PF3D7_0221600.1o1_1328,PF3D7_1006700.iso1.exon2.amp1_2742,PF3D7_1310800.iso1.exon3.amp2_2548,PF3D7_1209500.iso2.exon2.amp1_3320,mal_mito_2.iso1.exon1.amp1_1466,PF3D7_0632200.iso1.exon1.amp1_3015,PF3D7_0933600.e1s1_3815,PF3D7_0509000.e5s1_1841,PF3D7_1000300.iso1.exon1.amp1_3601,PFE0565w_4707,PF3D7_1111800.iso1.exon2.amp1_2710,PF3D7_1314500.iso1.exon2.amp1_2631,PF3D7_0606100.iso1.exon4.amp1_4473,PF3D7_0706100.1o8_2108,PF3D7_1317800.e2_2466,PF3D7_1422500.3o4_2048,PF3D7_1040400.iso1.exon2.amp1_2156,PF3D7_0702300.2o2_3022,PF3D7_1035600.1o1_1713,PF3D7_0935800.e9_5073,PF3D7_1358600.iso1.exon1.amp2_2507,PF3D7_0207500.e1s1_4440,PF3D7_1007800.iso1.exon1.amp1_1414,PF3D7_0108800.iso1.exon7.amp1_3509,PF3D7_1333600.iso1.exon1.amp1_seg1_3448,PF3D7_1028700.1o1_4309,PF3D7_0902700.3o3_2026,PF3D7_0419900.iso1.exon3.amp1_2826,PF3D7_1334100.1o1_800,PF3D7_1472200.e1s2_4411,PF3D7_1464200.iso1.exon1.amp1_1857,PF3D7_1134700.e2s2_2480,PF3D7_0704700.iso1.exon1.amp2_seg2_1442,PF3D7_1014600.e1s2_2572,PF3D7_1325200.e3s1_2176,PF3D7_0223300.iso1.exon2.amp1_3611,PF3D7_0100800.iso1.exon2.amp1_133,PF3D7_1360500.9o14_1770,PF3D7_1359000.iso1.exon1.amp2_seg2_1178,PF3D7_0307500.iso1.exon4.amp1_417,PF3D7_0832200.2.2o2_366,PF3D7_1036500.1o1_2383,PF3D7_0727300.1o1_2066,PF3D7_1031500.iso1.exon1.amp1_1891,PF3D7_0707500.iso1.exon1.amp2_467,PF3D7_1329200.iso1.exon1.amp1_2427,PF3D7_1223400.3o6_1768,PF3D7_1254200.iso1.exon2.amp1_1290,PF3D7_1400700.iso1.exon1.amp1_2135,PF3D7_0618700.1o2_2329,PF3D7_0832800.iso1.exon3.amp1_1854,PF3D7_1041300.iso1.exon2.amp1_498,PF3D7_0519200.e2s1_857,PF3D7_1474600.1o5_81,PF3D7_1252500.2o2_4940,PF3D7_0502000.iso1.exon2.amp1_1211,PF3D7_0420300.iso1.exon1.amp1_521,PF3D7_1442700.e2s2_296,PF3D7_1470600.2o3_2049,PF3D7_1312100.iso1.exon1.amp1_3975,PF3D7_1246300.iso1.exon6.amp1_2708,PF3D7_1351600.1o1_3661,PF3D7_0404600.s1_5051,PF3D7_1453800.e1s1_4834,PF3D7_0905400.e7s1_3157,PF3D7_1018800.1o2_2072,PF3D7_0812700.1o1_3287,PF3D7_1435400.1o1_1656,PF3D7_1317200.iso1.exon1.amp1_3709,PF3D7_0200700.iso1.exon1.amp1_700,PF3D7_0211900.iso1.exon1.amp1_2450,PF3D7_1247300.1o2_2365,PF3D7_0531100.iso1.exon1.amp2_seg2_3774,PF3D7_0617600.iso1.exon1.amp1_3292,PF3D7_1004500.1o1_43,PF3D7_1478400.2o3_729,"PF3D7_0403600 (renamed, has duplicates)_4979",PF3D7_0817700.iso1.exon14.amp1_1790,PF3D7_0800500.iso1.exon2.amp1_3888,PF3D7_1302900.iso1.exon1.amp1_3923,PF3D7_0203100.e1s1_2195,PF3D7_0203300.iso1.exon1.amp1_3859,PF3D7_0901300.iso1.exon2.amp1_1859,PF3D7_0831600.9o9_3723,PF3D7_1459000.1o1_1101,PF3D7_1250100.e1s1_2231,PF3D7_1233600.e1s3_3532,PF3D7_1400300.iso1.exon1.amp1_2146,PF3D7_0815400.e1s1_4755,PF3D7_0808600.e2s1_4139,PF3D7_0937700.iso1.exon2.amp1_713,PF14_0361_818,PF3D7_1003400.iso1.exon1.amp3_seg2_2299,PF3D7_1306600.3o3_2037,PF3D7_1438100.2o3_2656,PF3D7_0916400.iso1.exon1.amp1_3131,PF3D7_1248300.1o1_1976,PF3D7_1254600.iso1.exon2.amp1_2720,PF3D7_1107400.iso1.exon1.amp1_3598,PF3D7_1421300.6o6_1439,PF3D7_0505500.e2_1822,PF3D7_0623800.iso1.exon1.amp3_470,PF3D7_0526600.iso1.exon1.amp4_3706,PF3D7_1405000.iso1.exon4.amp1_4111,PF3D7_1254300.iso1.exon2.amp1_2431,PF3D7_1122900.e2s5_1600,PF3D7_0919900.iso1.exon1.amp1_1105,PF3D7_1123000.iso1.exon1.amp3_1921,PF3D7_0810500.iso1.exon7.amp1_1471,PF3D7_0913100.2o2_782,PF3D7_1121600.iso1.exon2.amp1_2679,PF3D7_0529700.iso1.exon2.amp1_3636,PF3D7_0920800.e1s1_251,PF3D7_1444400.1o3_2041,PF3D7_0728100.s6_189,PF3D7_1248100.1o1_2031,PF3D7_1359000.iso1.exon1.amp2_seg1_1152,PF3D7_1235200.iso1.exon2.amp1_3400,PF3D7_1350000.iso1.exon8.amp1_1473,PF3D7_0401400.iso1.exon2.amp1_1862,PF3D7_1435900.1o1_2011,PF3D7_0814600.e1s1_908,PF3D7_0831800.2o2_1365,PF3D7_0411000.iso1.exon1.amp1_3723,PF3D7_1001600.2o2_133,PF3D7_0619700.iso1.exon2.amp1_2417,PFE0795c_494,PF3D7_1254700.iso1.exon1.amp1_2440,PF3D7_0905900.iso1.exon1.amp2_seg1_1439,PF3D7_1227800.iso1.exon1.amp2_482,PF3D7_0201400.2o2_4888,PF3D7_1433800.iso1.exon1.amp3_2788,PF3D7_1301600.iso1.exon4.amp2_1680,PF3D7_1344100.1o1_783,PF3D7_0417600.4o4_4660,PF3D7_1353100.e2s1_4135,PF3D7_0404900.1o1_2990,PF3D7_0630300.iso1.exon3.amp1_2462,PF3D7_1407900.e1s1_2194,PF3D7_1133500.iso1.exon1.amp1_1264,PF3D7_0715100.iso1.exon1.amp1_1472,PF3D7_1138400.e1s1_945,PF3D7_0606500.iso1.exon5.amp1_1589,PF3D7_0729200.2o2_1991,PF3D7_0529400.1.e9s1_1842,PF3D7_0810400.1o1_105,PF3D7_0717000.iso1.exon2.amp1_1484,PF3D7_1337800.1o1_2054,PF3D7_0703700.e1s1_4460,PF3D7_0310500.e1s2_2862,PF3D7_1427300.iso1.exon1.amp1_1946,PF3D7_0506300.iso1.exon1.amp1_3900,PF3D7_1347300.iso1.exon2.amp1_2070,PF3D7_0115400.iso1.exon2.amp1_2714,PF3D7_0700300.iso1.exon3.amp1_3589,PF3D7_0629900.iso1.exon1.amp1_3279,PF3D7_0402000 (renamed)_4939,PF3D7_1365700.1o3_3008,PF3D7_1023000.1o1_740,PF3D7_1254500.iso1.exon2.amp1_114,PF3D7_1201400.iso1.exon1.amp1_218,PF3D7_0220100.e1s1_4762,PF3D7_1103100.e1s1_872,PF3D7_0505100.iso1.exon2.amp2_1332,PFL0800c_2443,PF3D7_1479500.iso1.exon2.amp1_3581,PF3D7_0816700.iso1.exon3.amp1_4095,PF3D7_0901800.2o2_4591,PF3D7_1349000.iso1.exon8.amp1_2069,PF3D7_1320700.iso1.exon1.amp2_4220,PF3D7_1038500.2o2_403,PF3D7_0925200.e1s1_2521,PF3D7_0201300.iso1.exon2.amp1_119,PF3D7_1406500.iso1.exon2.amp2_3686,PF3D7_1326200.iso1.exon3.amp1_3867,PF3D7_0701900.e2s1_1913,PF3D7_0700500.iso1.exon3.amp1_2741,PF3D7_1427600.1o1_3329,PF3D7_1448200.13o14_2079,PF3D7_0220800.1o9_807,PF3D7_1327100.iso1.exon16.amp1_2378,PF3D7_1432100.e6s1_2174,PF3D7_1114900.e1s1_2558,PF3D7_0114100.iso1.exon1.amp1_2718,PF3D7_1347200.e1s1_2529,PF3D7_1464700.e1s1_1556,PF3D7_1207600.1o1_106,PF3D7_0624700.2o7_1986,PF3D7_0809800.iso1.exon2.amp1_2104,PF3D7_1122100.1o3_95,PF3D7_1342600.e3s1_2218,PF3D7_1006500.1o1_2969,PF3D7_0501200.e2_3453,PF3D7_0632700.iso1.exon2.amp1_2437,PF3D7_0418900.1o5_2022,PF3D7_1411400.iso1.exon1.amp3_1922,PF3D7_1003300.1o1_33,PF3D7_1014300.e1s3_2214,PF3D7_1110200.e1s2_2215,PF3D7_0816600.e1s1_1876,PF3D7_0323600.1o3_1734,PFE0605c_2434,PF3D7_0412900.iso1.exon1.amp1_435,PF3D7_1040200.iso1.exon2.amp1_408,PF3D7_0302600.iso1.exon1.amp2_1914,PF3D7_1411400.iso1.exon1.amp2_3428,PF3D7_0100100.iso1.exon2.amp1_1871,PF3D7_1322000.1o4_3674,PF3D7_0314500.iso1.exon2.amp1_390,PF3D7_0521900.e5s1_2487,PF3D7_1300200.iso1.exon1.amp1_3602,PF3D7_0707800.e1s2_1501,PF3D7_1109100.iso1.exon1.amp2_seg1_1428,PF3D7_0409600.iso1.exon1.amp1_551,PF3D7_1479400.iso1.exon2.amp1_140,PF3D7_0901400.iso1.exon2.amp1_711,PF3D7_0223300 (renamed)_2205,PF3D7_0710300.iso1.exon2.amp1_2630,PF3D7_1220800.1o1_2058,PF3D7_0525800.e1s1_2193,PF3D7_1448600.1o1_690,PF3D7_0924000.iso1.exon1.amp1_3692,PF3D7_1333800.e1s1_1861,PF3D7_0605500.iso1.exon2.amp1_4494,PFC10_API0032.iso1.exon1.amp1_1175,PF3D7_0901000.iso1.exon1.amp1_3010,PF3D7_0310200.e1s3_5159,PF3D7_1251000.e1s1_1845,PF3D7_1250100.e1s2_2555,PF3D7_1217900.3o3_1391,PF3D7_1117900.iso1.exon1.amp1_2246,PF3D7_0726400.e1s1_2503,PF3D7_0929900.iso1.exon1.amp1_1496,MAL13P1.303e4s1_1829,PF3D7_1340600.e1s1_3174,PF3D7_0917400.iso1.exon1.amp2_seg2_280,PF3D7_1120400.iso1.exon2.amp1_1793,PF3D7_0112900.2o2_1650,PF3D7_0419100.iso1.exon1.amp1_2401,PF3D7_0508100.iso1.exon1.amp1_1410,PF3D7_0818500.2o2_1980,PF3D7_0607400.2o13_2046,PF3D7_1211900.e2s1_3825,PF3D7_0916800.iso1.exon1.amp1_3204,PF3D7_0712000.iso1.exon1.amp1_145,PF3D7_1230000.iso1.exon10.amp2_1646,PF3D7_0526500.s2_4731,PF3D7_0400900.iso1.exon1.amp1_1573,PF3D7_0833400.iso1.exon3.amp1_4185,PF3D7_0823900.1o1_4271,PF3D7_0404800.e1_3122,PF3D7_1405200.iso1.exon1.amp1_3269,PF3D7_1479800.iso1.exon2.amp1_4468,PF3D7_1439200.iso1.exon2.amp1_3277,PF3D7_1013900.iso1.exon1.amp2_seg2_4622,PF3D7_1433500.e1s2_2546,PF3D7_0618800.1o2_1767,PF3D7_1404600.iso3.exon5.amp1_1181,PF3D7_1126200.e1s1_4113,PF11_0344_1786,PF3D7_1306300.iso1.exon2.amp1_452,PF3D7_0910200.iso1.exon1.amp1_1395,PF3D7_1446900.2o3_80,PF3D7_0914000.1o1_3391,PF3D7_0215400.1o1_2090,PF3D7_0703200.iso1.exon1.amp1_4307,PF3D7_1025400.1o13_2320,PF3D7_0618900.iso2.exon2.amp1_2167,PF3D7_1336300.1o1_59,PF3D7_1034100.iso1.exon2.amp1_2074,PF3D7_0201500.2o2_1014,PF3D7_0935600.1o2_3662,PF3D7_0425200.2o2_1012,PF3D7_1033500.1o1_770,PF3D7_1118400.1o1_711,PF3D7_1108700.e1s1_3496,PF3D7_1127400.iso1.exon1.amp1_2346,PF3D7_0719100.iso1.exon1.amp1_1776,PF3D7_0213900.iso1.exon1.amp2_1348,PF3D7_0706100.2o8_2432,PF3D7_0302200.e1_1492,PF3D7_1336700.1o1_4570,PF3D7_1231000.iso1.exon7.amp1_4124,PF3D7_0832900.iso1.exon3.amp1_986
UpperQuantile [d],-0.8603061962316041,-0.860305323073373,-0.8603037620089264,-0.8603027570170125,-0.8603023251683308,-0.8602598510694786,-0.8603018616987084,-0.8603009488864318,-0.8603006434778004,-0.8603005417231747,-0.8603002280611547,-0.8602995187175513,-0.8602993967036529,-0.8602978419996515,-0.8602976688506866,-0.8602976682018371,-0.8602973372879004,-0.8602972012444589,-0.8602971104306399,-0.8602970190500567,-0.8602968599605053,-0.8602968078459983,-0.8602967403295261,-0.8602965070078449,-0.8602964002824914,-0.860296038124707,-0.8602959890028228,-0.8602958207370532,-0.8602956585020197,-0.8602954643306908,-0.8602953464859842,-0.8602952797275492,-0.8602951085324902,-0.8602949390499595,-0.8602948981073015,-0.8602948078978836,-0.860294634895604,-0.8602945162939672,-0.8602943142472658,-0.8602942798479964,-0.8602942384594751,-0.8602941338512711,-0.8602939835562584,-0.8602939492548918,-0.8602939476848468,-0.8602938848998057,-0.8602937627931913,-0.8602937551922826,-0.8602937156291621,-0.8602935173909826,-0.860293278529782,-0.8602931712465385,-0.8602930966836734,-0.8602930941084613,-0.8602930758159522,-0.8602930702990115,-0.8602930500578363,-0.8602929659095877,-0.8602928636319466,-0.8602928003878602,-0.860292767697414,-0.8602927640335878,-0.8602927127595068,-0.8602926900311301,-0.8602926043557522,-0.8602925785370726,-0.860292574691299,-0.8602925481967313,-0.860292528224662,-0.8602924879574495,-0.8602924767278045,-0.8602923948834877,-0.860292383023894,-0.8602923499856417,-0.8602923395376828,-0.8602923236180021,-0.8602923206807159,-0.8602922712093298,-0.8602922014940021,-0.8602922011644886,-0.8602921452618886,-0.8602921350311603,-0.8602920710124274,-0.8602920471142286,-0.8602920231170301,-0.8602919594058455,-0.8602919375680942,-0.8602919244978834,-0.8602919001993055,-0.8602918758056013,-0.8602918696620175,-0.8602918296266591,-0.8602917853957925,-0.8602917808899085,-0.8602917513986725,-0.8602917023687278,-0.8602916542438794,-0.8602916303914359,-0.8602916288119249,-0.8602916148254576,-0.8602915578282304,-0.8602915514938589,-0.8602915434993262,-0.8602914841015451,-0.8602914569636468,-0.8602914559284665,-0.8602914403563101,-0.8602914241310755,-0.8602913886732222,-0.8602913826028749,-0.8602913789280533,-0.8602913623560606,-0.8602913400339036,-0.8602913287046732,-0.8602912377436087,-0.8602912115486504,-0.8602911720910764,-0.8602911658418226,-0.8602911637715993,-0.8602911296183491,-0.8602911231027554,-0.860291120602058,-0.8602910857935187,-0.8602910507943426,-0.8602910506715815,-0.8602909864257748,-0.8602909621088781,-0.8602909606846685,-0.8602909579861007,-0.8602909516881634,-0.8602909331147361,-0.8602909010124525,-0.8602908643348862,-0.8602908560678549,-0.8602908416509479,-0.8602908338952643,-0.8602908288248536,-0.8602908210081255,-0.8602908093311299,-0.8602907931381898,-0.8602907694024458,-0.8602907616910103,-0.8602907330356137,-0.8602907250212717,-0.8602907006753364,-0.8602906995610105,-0.8602906899140897,-0.8602906860026497,-0.8602906456136372,-0.8602906368879446,-0.8602906316403394,-0.8602906288324079,-0.8602905918074703,-0.8602905686705815,-0.8602905563475934,-0.8602904910963537,-0.8602904728380014,-0.8602904656448049,-0.8602904606658289,-0.8602904152446911,-0.8602904116787963,-0.8602904072652411,-0.8602904035804575,-0.8602903995922054,-0.8602903892798627,-0.8602903791605758,-0.8602903701273621,-0.8602903543335849,-0.8602903462212909,-0.8602903457007519,-0.860290338606414,-0.8602903380955156,-0.8602903149713856,-0.8602903115037057,-0.8602902923209049,-0.8602902666022623,-0.8602902562861157,-0.8602902409806953,-0.8602901625061414,-0.8602901537077781,-0.8602901533514439,-0.8602901530955424,-0.8602901477011432,-0.8602901462525749,-0.8602901433743995,-0.8602901264123608,-0.8602901138156558,-0.8602901136185048,-0.8602900670867182,-0.8602900540092919,-0.8602900439696446,-0.860283615141383,-0.8602900031052847,-0.8602899859329924,-0.8602899850873624,-0.8602899835779324,-0.86028994309953,-0.8602899319976641,-0.8602899302715167,-0.8602899235746833,-0.8602899213221195,-0.8602899072797427,-0.8602898601825892,-0.8602898309744846,-0.8602898045364563,-0.8602897879971364,-0.8602897877921286,-0.8602897834208681,-0.8602897802161227,-0.8602897674407545,-0.8602897460666382,-0.8602897405923223,-0.8602896674402325,-0.8602896645204752,-0.8602896599546757,-0.8602896544639835,-0.8602896462094131,-0.8602896427766935,-0.8602896171672707,-0.8602896113966504,-0.8602895975460686,-0.8602895937119864,-0.8602895820827724,-0.8602895772337142,-0.8602895707421577,-0.8602895559504818,-0.8602895479511693,-0.8602895326687883,-0.8602895317815592,-0.8602895277655458,-0.8602895238476036,-0.8602895207727738,-0.8602895198772398,-0.8602895098864759,-0.8602894935900324,-0.8602894906478515,-0.8602894536517862,-0.8602894516291114,-0.8602894513691793,-0.8602893716995215,-0.8602893494549645,-0.8602893370870631,-0.8602893125420241,-0.8602892883797655,-0.8602892827150238,-0.8602892673368859,-0.8602892672837494,-0.8602892651677048,-0.8602892467979673,-0.8602892323387406,-0.8602892240612463,-0.8602892186079636,-0.8602892160123708,-0.8602891945301372,-0.8602891913125906,-0.8602891829948996,-0.860289160580336,-0.8602891533510715,-0.8602891507690548,-0.8602891460967351,-0.8602891426087649,-0.8602891414399503,-0.8602891407424571,-0.8602891194165683,-0.8602891166283242,-0.8602891046325155,-0.8602890782149923,-0.860289064702038,-0.8602890519347174,-0.8602890427783737,-0.8602890408302328,-0.860289032067405,-0.8602890206582586,-0.8602890129804414,-0.8602890092047398,-0.8602890007697825,-0.8602889945714173,-0.8602889366431673,-0.8602889216322452,-0.8602889131494829,-0.860288903744674,-0.8602888947159195,-0.8602888884260997,-0.8602888806913263,-0.8602888734836722,-0.8602888628941943,-0.8602888485946318,-0.8602888458803991,-0.8602888437166214,-0.8602888050079962,-0.860288800754876,-0.8602887953660149,-0.8602887797837457,-0.8602887788463623,-0.8602887677166488,-0.8602887561302073,-0.8602887430186311,-0.860288723443509,-0.8602887101495871,-0.8602886975964557,-0.8602886947280548,-0.8602886903715943,-0.8602886847073591,-0.8602886675505814,-0.8602886645306429,-0.8602886443676562,-0.8602886382024365,-0.8602886360746536,-0.8602886333753721,-0.8602886324488129,-0.8602886211959526,-0.8602885982846084,-0.8602885956030258,-0.8602885744887508,-0.8602885671666152,-0.8602885670397324,-0.8602885552891659,-0.8602885485475613,-0.8602885373662071,-0.8602885228785259,-0.8602885211833308,-0.8602885205941008,-0.8602885113398432,-0.8602885061504708,-0.8602884972643461,-0.8602884962346805,-0.860288495266332,-0.8602884785765855,-0.8602884776498624,-0.8602884695035641,-0.8602884666085541,-0.860288464635339,-0.8602884439341906,-0.8602884309568455,-0.8602884218775242,-0.8602884208859933,-0.8602884123859409,-0.8602884034861186,-0.8602883858407832,-0.8602883833105576,-0.8602883540927656,-0.8602883537884979,-0.8602883527908133,-0.8602883514603491,-0.8602883483342303,-0.8602883437472421,-0.8602883330851039,-0.8602883111178884,-0.8602883110844525,-0.8602883013269894,-0.8602882854688232,-0.8602882838042204,-0.8602882820109479,-0.860288274104499,-0.8602882675350509,-0.8602882671224152,-0.8602882670722134,-0.8602882581740118,-0.8602882380131818,-0.8602882296858999,-0.8602882156568569,-0.8602881939623391,-0.8602881895876844,-0.8602881793045825,-0.8602881711295052,-0.8602881593937857,-0.8602881507237486,-0.8602881347558949,-0.8602881301636254,-0.8602881159078004,-0.8602881144739214,-0.8602881139752873,-0.8602881116865759
